customer_id,gross_revenue,total_cogs,n_orders,gross_contribution,fulfillment_cost,return_cost,support_cost,acquisition_cost,estimated_profit,profit_margin_pct,profitability_quadrant,recommendation
C104753,1569.61,1238.38,1,331.23,125.57,0.0,0.0,140,205.66,0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104754,359186.9,303977.36,23,55209.54,28734.95,5775.0,300.0,140,20399.59,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104755,59888.59,54358.47,9,5530.12,4791.09,5714.56,450.0,180,-5425.53,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104756,16511.02,12036.92,4,4474.1,1320.88,5399.15,300.0,60,-2545.93,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104757,76963.76,64648.01,5,12315.75,6157.1,0.0,450.0,140,5708.65,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104759,1668498.24,1468494.24,85,200004.0,133479.86,109755.25,1800.0,650,-45031.11,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104760,134657.25,124858.06,6,9799.19,10772.58,2284.63,0.0,650,-3258.02,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104761,42654.57,39414.99,4,3239.58,3412.37,0.0,150.0,650,-322.79,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104762,617635.02,541573.73,27,76061.29,49410.8,9530.1,750.0,140,16370.38,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104763,458891.46,449869.3,31,9022.16,36711.32,55880.25,450.0,140,-84019.41,-0.18,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104764,74170.52,62307.22,9,11863.3,5933.64,0.0,300.0,180,5629.66,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104765,57163.44,45272.89,8,11890.55,4573.08,0.0,0.0,420,7317.47,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104766,48013.41,43888.01,5,4125.4,3841.07,0.0,150.0,420,134.33,0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104767,401109.37,345470.69,15,55638.68,32088.75,6119.7,300.0,650,17130.23,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104768,8680.09,7327.58,2,1352.51,694.41,0.0,300.0,90,358.1,0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104769,645847.88,640256.57,27,5591.31,51667.83,43049.0,600.0,420,-89725.52,-0.14,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104771,630859.82,538592.25,32,92267.57,50468.79,9960.66,1350.0,650,30488.13,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104772,183734.03,150708.38,10,33025.65,14698.72,0.0,300.0,140,18026.93,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104773,176973.75,136314.04,14,40659.71,14157.9,0.0,600.0,650,25901.81,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104774,982109.39,815218.86,67,166890.53,78568.75,45782.17,1050.0,650,41489.61,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104775,627039.92,498425.61,24,128614.31,50163.19,1068.74,150.0,60,77232.37,0.12,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104776,90812.47,82510.06,9,8302.41,7265.0,0.0,300.0,140,737.41,0.01,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104777,205067.39,161137.68,21,43929.71,16405.39,19582.81,600.0,90,7341.5,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104778,22039.94,23126.89,2,-1086.95,1763.2,0.0,450.0,650,-3300.15,-0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104779,59433.07,52090.45,4,7342.62,4754.65,32792.53,450.0,420,-30654.55,-0.52,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104780,1481269.56,1257060.92,76,224208.64,118501.56,219038.3,2250.0,420,-115581.22,-0.08,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104781,67399.92,53039.46,6,14360.46,5391.99,0.0,150.0,650,8818.47,0.13,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104782,12556.2,9998.98,2,2557.22,1004.5,0.0,0.0,180,1552.72,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104783,6238.09,6954.1,1,-716.01,499.05,0.0,300.0,650,-1515.06,-0.24,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104784,908754.56,816345.61,58,92408.95,72700.36,48555.44,1200.0,420,-30046.86,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104785,231126.93,210628.46,19,20498.47,18490.15,771.49,900.0,60,336.83,0.0,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104786,952526.21,830446.11,61,122080.1,76202.1,26330.12,1050.0,90,18497.89,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104787,315682.39,255273.53,24,60408.86,25254.59,70737.57,1350.0,180,-36933.3,-0.12,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104788,66693.35,61516.64,6,5176.71,5335.47,0.0,150.0,650,-308.76,-0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104789,749217.85,623711.51,41,125506.34,59937.43,136735.98,450.0,420,-71617.07,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104790,114706.02,97793.89,10,16912.13,9176.48,28166.8,750.0,650,-21181.15,-0.18,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104791,192037.57,222560.8,23,-30523.23,15363.01,4966.87,450.0,180,-51303.1,-0.27,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104792,237228.0,171961.91,10,65266.09,18978.24,38377.71,450.0,60,7460.14,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104793,30451.79,38174.9,4,-7723.11,2436.14,0.0,0.0,140,-10159.25,-0.33,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104794,258809.85,260786.38,18,-1976.53,20704.79,0.0,0.0,60,-22681.32,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104795,58444.06,48923.05,7,9521.01,4675.52,29956.57,450.0,650,-25561.09,-0.44,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104796,44148.72,38796.23,1,5352.49,3531.9,0.0,150.0,140,1670.59,0.04,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104797,95927.62,84671.13,7,11256.49,7674.21,17221.28,150.0,90,-13789.0,-0.14,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104798,307896.53,271647.46,18,36249.07,24631.72,0.0,450.0,420,11167.35,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104799,227485.96,187003.11,16,40482.85,18198.88,0.0,300.0,180,21983.97,0.1,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104800,406112.84,391828.83,15,14284.01,32489.03,27670.08,600.0,180,-46475.1,-0.11,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104801,54362.17,46097.92,4,8264.25,4348.97,0.0,450.0,180,3465.28,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104802,34585.08,23490.94,1,11094.14,2766.81,0.0,150.0,140,8177.33,0.24,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104803,22198.06,22656.14,4,-458.08,1775.84,0.0,150.0,420,-2383.92,-0.11,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104804,821555.32,762875.66,55,58679.66,65724.43,13793.94,150.0,60,-20988.71,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104805,144591.67,116733.42,6,27858.25,11567.33,21621.64,0.0,420,-5330.73,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104806,373199.29,370062.8,15,3136.49,29855.94,0.0,150.0,180,-26869.45,-0.07,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104808,458889.18,390440.13,20,68449.05,36711.13,0.0,450.0,180,31287.92,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104809,3383.07,2440.32,1,942.75,270.65,0.0,150.0,140,522.1,0.15,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104810,1623904.73,1479071.2,96,144833.53,129912.38,77729.19,2100.0,180,-64908.04,-0.04,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104811,1589464.74,1274846.13,70,314618.61,127157.18,75822.21,750.0,180,110889.22,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104812,109522.26,67754.06,5,41768.2,8761.78,4246.16,150.0,420,28610.26,0.26,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104813,89024.42,80145.44,6,8878.98,7121.95,0.0,600.0,140,1157.03,0.01,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104814,108706.16,88966.57,6,19739.59,8696.49,0.0,600.0,420,10443.1,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104815,109461.15,80900.27,4,28560.88,8756.89,5828.3,450.0,180,13525.69,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104816,1353173.24,1195801.03,65,157372.21,108253.86,10214.64,600.0,90,38303.71,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104817,671576.4,483392.68,19,188183.72,53726.11,28313.38,300.0,180,105844.23,0.16,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104818,523004.33,449473.24,58,73531.09,41840.35,18918.55,750.0,420,12022.19,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104819,12832.52,12933.62,2,-101.1,1026.6,3081.99,300.0,420,-4509.69,-0.35,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104820,274235.86,219866.64,10,54369.22,21938.87,6533.74,300.0,180,25596.61,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104821,1146786.77,905727.95,55,241058.82,91742.94,24501.47,1650.0,650,123164.41,0.11,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104822,79650.12,67380.99,3,12269.13,6372.01,0.0,450.0,180,5447.12,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104823,206677.52,172402.89,13,34274.63,16534.2,16810.23,450.0,650,480.2,0.0,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104824,156957.58,129855.86,4,27101.72,12556.61,120829.41,450.0,420,-106734.3,-0.68,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104825,516538.67,494159.81,25,22378.86,41323.09,5858.13,750.0,650,-25552.36,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104826,78076.88,57225.15,7,20851.73,6246.15,0.0,0.0,180,14605.58,0.19,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104827,435468.05,393302.95,25,42165.1,34837.44,10866.28,600.0,420,-4138.63,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104828,294501.89,260396.23,19,34105.66,23560.15,2814.77,150.0,90,7580.74,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104829,334559.74,291951.11,17,42608.63,26764.78,21499.77,150.0,140,-5805.92,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104830,93381.47,90498.83,7,2882.64,7470.52,0.0,300.0,140,-4887.88,-0.05,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104831,1969073.03,1616316.61,113,352756.42,157525.84,219339.33,3000.0,650,-27108.75,-0.01,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104832,263870.72,232059.58,12,31811.14,21109.66,33214.34,600.0,650,-23112.85,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104833,655523.65,613566.79,26,41956.86,52441.89,47142.65,750.0,420,-58377.68,-0.09,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104834,9271.35,6614.04,3,2657.31,741.71,2595.43,150.0,90,-829.83,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104835,79884.49,75034.73,7,4849.76,6390.76,0.0,150.0,650,-1691.0,-0.02,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104836,56178.74,67366.76,4,-11188.02,4494.3,0.0,150.0,60,-15832.32,-0.28,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104837,74273.29,71235.66,6,3037.63,5941.86,4127.81,0.0,420,-7032.05,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104838,70717.7,67903.49,8,2814.21,5657.42,0.0,300.0,650,-3143.21,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104839,1975071.0,1571421.01,114,403649.99,158005.68,62813.89,1800.0,90,181030.42,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104840,17422.43,11591.89,2,5830.54,1393.79,2712.16,150.0,180,1574.59,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104841,255776.62,207559.46,16,48217.16,20462.13,5286.9,600.0,60,21868.13,0.09,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104842,774098.46,619163.81,46,154934.65,61927.88,94946.17,1200.0,650,-3139.39,-0.0,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104843,11582.23,9825.65,1,1756.58,926.58,11298.25,0.0,90,-10468.25,-0.9,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104844,233723.8,159557.53,8,74166.27,18697.9,114923.5,0.0,420,-59455.13,-0.25,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104845,164687.9,156014.2,6,8673.7,13175.03,4914.26,0.0,180,-9415.59,-0.06,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104846,27292.37,30175.16,3,-2882.79,2183.39,0.0,450.0,90,-5516.18,-0.2,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104847,81624.65,95608.88,7,-13984.23,6529.97,0.0,0.0,650,-20514.2,-0.25,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104848,89542.19,85340.25,11,4201.94,7163.38,0.0,0.0,650,-2961.44,-0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104849,547707.89,446459.75,25,101248.14,43816.63,15047.66,900.0,180,41483.85,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104850,193844.66,166888.03,13,26956.63,15507.57,16134.36,0.0,140,-4685.31,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104851,11573.28,10113.86,1,1459.42,925.86,0.0,150.0,140,383.56,0.03,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104852,745922.17,650352.56,47,95569.61,59673.77,13100.85,750.0,180,22044.99,0.03,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104853,119553.87,94960.04,4,24593.83,9564.31,0.0,150.0,140,14879.52,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104854,154014.45,127615.76,8,26398.69,12321.16,5648.74,300.0,140,8128.8,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104855,203806.72,176230.83,14,27575.89,16304.54,51503.2,150.0,180,-40381.85,-0.2,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104856,271207.57,230858.62,25,40348.95,21696.61,44374.24,1200.0,60,-26921.89,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104857,6838.86,4967.75,1,1871.11,547.11,6216.2,300.0,180,-5192.2,-0.76,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104858,158063.89,132915.04,2,25148.85,12645.11,0.0,300.0,140,12203.74,0.08,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104859,11211.75,8148.18,1,3063.57,896.94,0.0,150.0,420,2016.63,0.18,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104860,347313.38,245544.83,19,101768.55,27785.07,4216.71,600.0,60,69166.77,0.2,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104861,193462.2,157715.79,12,35746.41,15476.98,3409.49,600.0,650,16259.95,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104862,51638.77,42031.22,6,9607.55,4131.1,4151.34,450.0,650,875.11,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104863,725460.24,648782.29,30,76677.95,58036.82,112600.48,900.0,140,-94859.35,-0.13,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104864,41509.86,37469.9,2,4039.96,3320.79,0.0,0.0,90,719.17,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104865,1685830.11,1446842.63,83,238987.48,134866.41,133932.99,2400.0,420,-32211.92,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104866,551110.66,468945.05,34,82165.61,44088.85,0.0,600.0,420,37476.76,0.07,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104867,55693.99,44143.85,5,11550.14,4455.52,0.0,150.0,90,6944.62,0.12,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104868,146109.34,111222.15,6,34887.19,11688.75,23707.79,450.0,180,-959.35,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104869,453232.72,319196.2,15,134036.52,36258.62,28982.9,150.0,180,68645.0,0.15,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104870,1643055.06,1381599.58,85,261455.48,131444.4,64591.85,900.0,180,64519.22,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104871,19979.89,23495.89,2,-3516.0,1598.39,308.97,450.0,180,-5873.36,-0.29,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104872,2055164.16,1874868.88,113,180295.28,164413.13,74693.4,1950.0,140,-60761.25,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104873,70436.3,51726.65,8,18709.65,5634.9,1973.96,0.0,650,11100.79,0.16,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104874,822419.54,654407.08,35,168012.46,65793.56,799.88,450.0,650,100969.02,0.12,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104875,446162.61,424473.22,37,21689.39,35693.01,6708.19,450.0,180,-21161.81,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104876,44233.78,49688.38,6,-5454.6,3538.7,0.0,300.0,140,-9293.3,-0.21,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104877,149781.89,128455.51,18,21326.38,11982.55,247.52,450.0,180,8646.31,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104878,58242.43,47346.82,7,10895.61,4659.39,0.0,150.0,180,6086.22,0.1,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104879,698032.98,564022.26,29,134010.72,55842.64,61171.69,1950.0,140,15046.39,0.02,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104880,31178.06,24098.0,3,7080.06,2494.24,0.0,0.0,180,4585.82,0.15,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104881,1858658.5,1690575.33,116,168083.17,148692.68,288156.1,1200.0,90,-269965.61,-0.15,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104882,119336.98,137858.59,7,-18521.61,9546.96,4669.68,150.0,650,-32888.24,-0.28,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104883,50843.04,45741.13,4,5101.91,4067.44,0.0,0.0,90,1034.47,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104884,604712.07,540873.02,25,63839.05,48376.97,53740.94,750.0,180,-39028.86,-0.06,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104885,348293.96,348918.43,36,-624.47,27863.52,39685.59,1500.0,650,-69673.58,-0.2,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104886,107177.27,88913.22,9,18264.05,8574.18,0.0,300.0,650,9389.87,0.09,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104887,32669.03,29975.18,7,2693.85,2613.52,0.0,300.0,420,-219.67,-0.01,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104888,84821.13,71891.01,9,12930.12,6785.69,0.0,600.0,140,5544.43,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104889,301990.88,259061.83,31,42929.05,24159.27,0.0,750.0,180,18019.78,0.06,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104890,2132325.08,2035243.71,131,97081.37,170586.01,133483.91,1950.0,420,-208938.54,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104891,2007.6,1722.99,2,284.61,160.61,0.0,300.0,180,-176.0,-0.09,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104892,104091.18,116843.1,5,-12751.92,8327.29,25675.01,0.0,90,-46754.22,-0.45,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104893,84644.12,77894.18,4,6749.94,6771.53,0.0,0.0,60,-21.59,-0.0,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104894,2523703.83,1923580.68,117,600123.15,201896.31,362827.8,3300.0,180,32099.04,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104895,134699.52,120801.98,5,13897.54,10775.96,8655.19,300.0,180,-5833.61,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104896,535013.0,462577.0,23,72436.0,42801.04,57099.28,900.0,90,-28364.32,-0.05,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104897,474428.66,385483.41,30,88945.25,37954.29,29133.37,1050.0,140,20807.58,0.04,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104898,186057.42,158809.19,18,27248.23,14884.59,15074.46,900.0,420,-3610.83,-0.02,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104899,570608.38,494884.53,37,75723.85,45648.67,77323.77,1050.0,650,-48298.59,-0.08,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104900,716799.22,579435.78,26,137363.44,57343.94,97566.03,450.0,90,-17996.53,-0.03,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104901,646856.26,589110.52,48,57745.74,51748.5,0.0,450.0,650,5547.24,0.01,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104902,142267.82,123967.52,3,18300.3,11381.43,3000.92,450.0,60,3467.95,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104903,16697.18,14223.2,2,2473.98,1335.77,0.0,150.0,140,988.21,0.06,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104904,43725.29,45908.77,2,-2183.48,3498.02,0.0,0.0,140,-5681.5,-0.13,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104905,66119.48,63404.14,2,2715.34,5289.56,0.0,300.0,140,-2874.22,-0.04,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104906,99236.68,129683.03,4,-30446.35,7938.93,0.0,450.0,60,-38835.28,-0.39,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104907,128912.99,115567.23,12,13345.76,10313.04,0.0,150.0,180,2882.72,0.02,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104908,1174325.99,990374.42,83,183951.57,93946.08,31509.85,1350.0,140,57145.64,0.05,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
C104909,140095.65,123329.58,7,16766.07,11207.65,25279.01,0.0,180,-19720.59,-0.14,Low Revenue / Low Profit,"De-prioritize: automate engagement, avoid further acquisition-cost investment."
C104910,33795.23,29141.63,3,4653.6,2703.62,0.0,150.0,650,1799.98,0.05,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104911,53775.58,45470.39,3,8305.19,4302.05,0.0,450.0,650,3553.14,0.07,Low Revenue / High Profit,"Grow share of wallet: efficient customer, invest in upsell / cross-sell."
C104912,261609.1,252896.0,18,8713.1,20928.73,12549.77,450.0,180,-25215.4,-0.1,High Revenue / Low Profit,"Investigate: reduce discount dependency, high return/support costs eroding margin."
C104913,294982.97,244607.56,16,50375.41,23598.64,1384.28,1200.0,650,24192.49,0.08,High Revenue / High Profit,"Protect and grow: prioritize retention, loyalty rewards, premium service."
